"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","15918","","","","0"
"2020","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","16103","","","","0"
"2021","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","16609","","","","0"
"2022","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","17560","","","","0"
"2023","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","18500","","","","0"
"1991","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","","..","","","0"
"1992","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","","..","","","0"
"1993","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","","..","","","0"
"1994","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","","..","","","0"
"1995","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","","..","","","0"
"1996","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","","..","","","0"
"1997","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","","..","","","0"
"1998","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","","..","","","0"
"1999","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","","..","","","0"
"2000","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","743","","","","0"
"2001","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","774","","","","0"
"2002","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","800","","","","0"
"2003","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","837","","","","0"
"2004","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","873","","","","0"
"2005","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","837","","","","0"
"2006","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","848","","","","0"
"2007","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","941","","","","0"
"2008","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","1064","","","","0"
"2009","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","1134","","","","0"
"2010","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","1256","","","","0"
"2011","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","1389","","","","0"
"2012","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","1486","","","","0"
"2013","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","1514","","","","0"
"2014","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","1633","","","","0"
"2015","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","1755","","","","0"
"2016","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","2003","","","","0"
"2017","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","2081","","","","0"
"2018","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","2165","","","","0"
"2019","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","2227","","","","0"
"2020","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","2150","","","","0"
"2021","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","2266","","","","0"
"2022","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","2496","","","","0"
"2023","Quebec","2016A000224","Total - gender","100 years and older","Persons","249","units","0","v31226731","6.1.138","2577","","","","0"
"1990","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","33.6","","","","1"
"1991","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","34.0","","","","1"
"1992","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","34.4","","","","1"
"1993","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","34.9","","","","1"
"1994","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","35.3","","","","1"
"1995","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","35.7","","","","1"
"1996","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","36.1","","","","1"
"1997","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","36.6","","","","1"
"1998","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","37.1","","","","1"
"1999","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","37.6","","","","1"
"2000","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","38.1","","","","1"
"2001","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","38.5","","","","1"
"2002","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","38.9","","","","1"
"2003","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","39.3","","","","1"
"2004","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","39.7","","","","1"
"2005","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","40.1","","","","1"
"2006","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","40.5","","","","1"
"2007","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","40.7","","","","1"
"2008","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","41.0","","","","1"
"2009","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","41.1","","","","1"
"2010","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","41.2","","","","1"
"2011","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","41.4","","","","1"
"2012","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","41.6","","","","1"
"2013","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","41.8","","","","1"
"2014","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.0","","","","1"
"2015","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.2","","","","1"
"2016","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.3","","","","1"
"2017","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.4","","","","1"
"2018","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.4","","","","1"
"2019","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.4","","","","1"
"2020","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.4","","","","1"
"2021","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.7","","","","1"
"2022","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.8","","","","1"
"2023","Quebec","2016A000224","Total - gender","Median age","Years","308","units","0","v468264","6.1.105","42.6","","","","1"


