"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","5871","","","","0"
"2022","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","6001","","","","0"
"2023","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","6095","","","","0"
"1991","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","","..","","","0"
"1992","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","","..","","","0"
"1993","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","","..","","","0"
"1994","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","","..","","","0"
"1995","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","","..","","","0"
"1996","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","","..","","","0"
"1997","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","","..","","","0"
"1998","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","","..","","","0"
"1999","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","","..","","","0"
"2000","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","242","","","","0"
"2001","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","252","","","","0"
"2002","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","281","","","","0"
"2003","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","295","","","","0"
"2004","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","312","","","","0"
"2005","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","337","","","","0"
"2006","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","360","","","","0"
"2007","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","384","","","","0"
"2008","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","392","","","","0"
"2009","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","436","","","","0"
"2010","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","463","","","","0"
"2011","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","499","","","","0"
"2012","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","517","","","","0"
"2013","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","544","","","","0"
"2014","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","618","","","","0"
"2015","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","616","","","","0"
"2016","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","715","","","","0"
"2017","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","747","","","","0"
"2018","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","766","","","","0"
"2019","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","870","","","","0"
"2020","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","902","","","","0"
"2021","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","918","","","","0"
"2022","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","948","","","","0"
"2023","Alberta","2016A000248","Total - gender","100 years and older","Persons","249","units","0","v31226887","10.1.138","961","","","","0"
"1990","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","30.7","","","","1"
"1991","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","31.2","","","","1"
"1992","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","31.5","","","","1"
"1993","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","32.0","","","","1"
"1994","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","32.4","","","","1"
"1995","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","32.9","","","","1"
"1996","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","33.3","","","","1"
"1997","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","33.6","","","","1"
"1998","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","33.9","","","","1"
"1999","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","34.2","","","","1"
"2000","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","34.5","","","","1"
"2001","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","34.7","","","","1"
"2002","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","34.9","","","","1"
"2003","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","35.1","","","","1"
"2004","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","35.3","","","","1"
"2005","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","35.4","","","","1"
"2006","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","35.5","","","","1"
"2007","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","35.6","","","","1"
"2008","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","35.6","","","","1"
"2009","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","35.7","","","","1"
"2010","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","35.8","","","","1"
"2011","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","35.9","","","","1"
"2012","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","36.0","","","","1"
"2013","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","36.0","","","","1"
"2014","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","36.0","","","","1"
"2015","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","36.1","","","","1"
"2016","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","36.3","","","","1"
"2017","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","36.6","","","","1"
"2018","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","36.9","","","","1"
"2019","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","37.2","","","","1"
"2020","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","37.5","","","","1"
"2021","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","37.9","","","","1"
"2022","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","38.1","","","","1"
"2023","Alberta","2016A000248","Total - gender","Median age","Years","308","units","0","v469524","10.1.105","38.1","","","","1"


