"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","3359","","","","0"
"2002","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","3651","","","","0"
"2003","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","3903","","","","0"
"2004","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","4142","","","","0"
"2005","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","4441","","","","0"
"2006","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","4754","","","","0"
"2007","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","5033","","","","0"
"2008","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","5393","","","","0"
"2009","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","5849","","","","0"
"2010","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","6311","","","","0"
"2011","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","6659","","","","0"
"2012","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","6728","","","","0"
"2013","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","7048","","","","0"
"2014","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","7532","","","","0"
"2015","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","8437","","","","0"
"2016","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","9151","","","","0"
"2017","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","9459","","","","0"
"2018","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","9794","","","","0"
"2019","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","9977","","","","0"
"2020","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","10019","","","","0"
"2021","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","10276","","","","0"
"2022","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","10527","","","","0"
"2023","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","10779","","","","0"
"1991","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","","..","","","0"
"1992","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","","..","","","0"
"1993","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","","..","","","0"
"1994","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","","..","","","0"
"1995","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","","..","","","0"
"1996","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","","..","","","0"
"1997","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","","..","","","0"
"1998","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","","..","","","0"
"1999","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","","..","","","0"
"2000","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","442","","","","0"
"2001","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","471","","","","0"
"2002","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","499","","","","0"
"2003","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","526","","","","0"
"2004","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","562","","","","0"
"2005","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","576","","","","0"
"2006","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","633","","","","0"
"2007","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","677","","","","0"
"2008","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","738","","","","0"
"2009","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","786","","","","0"
"2010","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","823","","","","0"
"2011","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","927","","","","0"
"2012","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1059","","","","0"
"2013","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1101","","","","0"
"2014","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1259","","","","0"
"2015","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1293","","","","0"
"2016","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1372","","","","0"
"2017","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1352","","","","0"
"2018","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1486","","","","0"
"2019","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1527","","","","0"
"2020","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1650","","","","0"
"2021","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1673","","","","0"
"2022","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1562","","","","0"
"2023","British Columbia","2016A000259","Total - gender","100 years and older","Persons","249","units","0","v31226926","11.1.138","1647","","","","0"
"1990","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","34.1","","","","1"
"1991","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","34.4","","","","1"
"1992","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","34.6","","","","1"
"1993","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","34.9","","","","1"
"1994","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","35.1","","","","1"
"1995","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","35.4","","","","1"
"1996","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","35.7","","","","1"
"1997","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","36.0","","","","1"
"1998","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","36.5","","","","1"
"1999","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","37.0","","","","1"
"2000","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","37.5","","","","1"
"2001","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","37.9","","","","1"
"2002","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","38.4","","","","1"
"2003","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","38.9","","","","1"
"2004","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","39.4","","","","1"
"2005","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","39.8","","","","1"
"2006","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","40.1","","","","1"
"2007","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","40.3","","","","1"
"2008","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","40.5","","","","1"
"2009","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","40.6","","","","1"
"2010","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","40.8","","","","1"
"2011","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.1","","","","1"
"2012","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.4","","","","1"
"2013","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.7","","","","1"
"2014","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.9","","","","1"
"2015","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","42.2","","","","1"
"2016","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","42.2","","","","1"
"2017","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","42.1","","","","1"
"2018","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.9","","","","1"
"2019","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.7","","","","1"
"2020","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.7","","","","1"
"2021","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.8","","","","1"
"2022","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.5","","","","1"
"2023","British Columbia","2016A000259","Total - gender","Median age","Years","308","units","0","v469839","11.1.105","41.1","","","","1"


