"REF_DATE","GEO","DGUID","Sales taxes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","1904.2","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","2104.9","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","1983.1","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","2015.4","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","2046.0","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","2093.0","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","2178.0","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","2270.0","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","2349.6","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Implicit deposit charges","Dollars","81","millions","6","v99923399","6.1.93","2475.3","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","709.8","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","692.3","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","627.8","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","661.0","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","687.5","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","725.0","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","787.1","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","839.9","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","887.7","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","935.6","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","996.3","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","1054.9","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","1121.6","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","1149.7","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","1317.1","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Stock and bond commissions","Dollars","81","millions","6","v99923400","6.1.94","1368.7","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2291.8","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2387.9","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2246.5","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2265.3","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2327.3","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2364.2","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2458.8","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2615.6","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2796.9","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2853.5","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","2922.8","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","3064.3","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","3233.9","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","3254.8","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","3627.3","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Other actual financial charges","Dollars","81","millions","6","v99923401","6.1.95","3904.9","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","629.7","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","673.6","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","619.8","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","772.8","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","889.8","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","917.8","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","1143.2","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","1295.2","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","1405.3","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","1514.0","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","1608.4","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","1720.4","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","1793.9","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","1825.3","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","2046.6","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Trusteed pension funds","Dollars","81","millions","6","v99923402","6.1.96","2087.5","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","3238.6","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","2844.4","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","2414.7","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","2871.6","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","3078.6","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","3035.6","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","3123.0","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","3538.0","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","3808.3","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","4046.1","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","4553.7","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","4813.2","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","5145.3","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","5373.1","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","6335.6","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Mutual funds","Dollars","81","millions","6","v99923403","6.1.97","6208.1","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","8351.0","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","8799.8","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","9101.8","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","9564.5","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","9874.8","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","10089.9","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","10453.4","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","10923.0","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","11263.5","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","11571.5","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","11785.8","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","12031.3","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","12697.0","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","12018.7","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","13219.2","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Miscellaneous goods and services","Dollars","81","millions","6","v99923404","6.1.98","14939.8","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1555.1","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1635.0","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1649.3","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1744.6","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1767.6","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1800.0","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1794.3","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1797.0","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1817.1","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1808.0","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1840.9","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1866.1","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1950.0","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1502.6","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","1824.6","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Personal grooming services","Dollars","81","millions","6","v99923405","6.1.99","2162.3","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","99.7","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","108.0","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","109.2","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","112.2","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","116.0","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","124.8","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","135.1","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","133.5","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","131.1","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","134.1","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","139.8","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","147.2","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","162.1","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","180.6","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","193.2","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Electrical appliances for personal care","Dollars","81","millions","6","v99923406","6.1.100","202.5","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","2366.1","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","2462.6","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","2587.9","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","2644.9","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","2662.2","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","2677.3","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","2805.4","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","3003.0","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","3147.7","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","3318.3","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","3228.8","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","3089.7","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","3292.1","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","3648.2","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","3817.9","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Other appliances, articles and products for personal care","Dollars","81","millions","6","v99923407","6.1.101","4662.3","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","570.6","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","602.2","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","587.7","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","599.6","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","637.3","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","589.0","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","606.1","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","635.7","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","695.1","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","691.8","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","689.7","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","709.7","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","729.7","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","634.1","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","795.5","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Jewellery, clocks and watches","Dollars","81","millions","6","v99923408","6.1.102","768.5","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","476.1","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","498.2","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","507.8","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","528.0","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","519.3","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","554.4","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","552.5","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","582.4","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","612.0","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","603.4","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","633.8","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","616.4","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","621.8","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","578.5","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","646.8","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Other personal effects","Dollars","81","millions","6","v99923409","6.1.103","713.0","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","851.1","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","913.0","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","959.1","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1037.9","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1134.2","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1215.6","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1247.3","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1278.2","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1359.2","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1417.6","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1486.0","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1568.0","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1630.3","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1240.8","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1598.7","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Child care services outside the home","Dollars","81","millions","6","v99923410","6.1.104","1819.7","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","126.6","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","131.7","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","141.0","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","151.7","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","165.5","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","167.5","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","172.3","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","174.3","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","176.3","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","174.9","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","173.0","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","176.8","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","180.9","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","126.8","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","156.4","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Child care services in the home","Dollars","81","millions","6","v99923411","6.1.105","174.1","","","","1"
