date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2024-02-16,3.3,-1.8,-1.3,-5.9,,,58,42.5,40.5,23,-11.1,-13.4,-13.5,-15.9,,,,,,,103.13,102.83,102.86,102.58,95.07,94.82,94.83,94.59,,,,,11,4.4,6.8,2.6,19.3,0,0,0,0,0,,,10,07:21:00,1708096860,7.35,17:32:00,1708133520,17.53,10.18,1,1,-1,1,-10,-10,,,,,,,,,,,,,
2024-02-15,3,-0.7,-0.1,-3.2,,-7,48,33.7,35,22,-12.4,-15.2,-14.8,-17.2,9,8.17,6.5,4,,,102.73,102.13,102.22,101.7,94.75,94.18,94.28,93.8,24100,24100,24100,24100,5,2.6,3.5,2.1,18.1,0,0,0,0,0,,,10,07:23:00,1708010580,7.38,17:30:00,1708047000,17.5,10.12,1,1,2,2,-10,-10,,,,,,0,0,0,0,,,,
2024-02-14,2,-2.5,-2.75,-7.5,,-6,93,58,62.5,32,-7.3,-10.7,-10.5,-13.7,15,7.45,7.5,0,,,102.08,101.86,101.83,101.59,94.13,93.92,93.9,93.68,24100,24100,24100,24100,2.9,2,2,1.1,20.8,0,0,0,0,0,0,0,8,07:25:00,1707924300,7.42,17:28:00,1707960480,17.47,10.05,1,1,2,2,-6,-6,,,,,,1,0.2,0.5,0,,,,
2024-02-13,4,-2.09,-0.75,-5.5,,,100,79.9,66,32,-1.6,-5.8,-6.4,-11.2,5,1.91,2.5,0,,,102.42,102.24,102.22,102.01,94.45,94.29,94.28,94.12,24100,24100,24100,24100,3,1.8,2,1.1,18.8,0,0,0,0,0,0,0,9,07:27:00,1707838020,7.45,17:27:00,1707874020,17.45,10,1,1,4,5,-7,-7,,,,,,1,0.8,0.5,0,,,,
2024-02-12,4.5,0.35,2,-0.5,,,100,95.7,86.5,73,2.7,-0.3,-0.6,-3.8,9,1.18,4.5,0,,,102.32,102.15,102.03,101.73,94.42,94.24,94.13,93.84,24100,24100,24100,24100,2,1.4,1.5,1,16,0,0,0,0,0,0,0,10,07:28:00,1707751680,7.47,17:25:00,1707787500,17.42,9.95,1,1,6,6,-6,-5,,,,,,8,2.1,4,0,,,,
2024-02-11,2,0.53,1,0,,,100,98.5,98,96,1.5,0.3,0.4,-0.6,0,0,0,0,,,101.99,101.68,101.75,101.51,94.1,93.81,93.88,93.67,12900,5545.5,8050,3200,2,1.4,1.6,1.1,17,0,0,0,0,7,0,7,5,07:30:00,1707665400,7.5,17:23:00,1707700980,17.38,9.88,,,2,2,0,0,,,,,,8,8,8,8,,,,
2024-02-10,5,0.92,1.5,-2,,,95,80.4,76.5,58,-0.4,-2.3,-1.9,-3.3,5,2.36,2.5,0,,,102.46,102.32,102.25,102.04,94.52,94.39,94.33,94.14,24100,24100,24100,24100,2,1.6,1.5,1,16.5,0,0,0,0,2,0,3,3,07:32:00,1707579120,7.53,17:21:00,1707614460,17.35,9.82,1,1,1,2,-2,-1,,,,,,8,8,8,8,,,,
2024-02-09,4.4,-0.48,0,-4.4,,,96,76.2,70.5,45,-2.2,-4.6,-4.8,-7.3,,,,,,,102.46,102.2,102.11,101.77,94.49,94.25,94.19,93.89,,,,,3,1.7,2,1,18,0,0,0,0,0,,,5,07:33:00,1707492780,7.55,17:20:00,1707528000,17.33,9.78,1,1,2,2,-4,-4,,,,,,,,,,,,,
2024-02-08,4.6,0.75,1.65,-1.3,,,100,84.7,81.5,63,-0.9,-1.6,-1.7,-2.5,9,4.36,4.5,0,,,101.72,101.41,101.44,101.17,93.84,93.56,93.58,93.33,24100,24100,24100,24100,3,1.7,2,1,16.4,0,0,0,0,0,,,5,07:35:00,1707406500,7.58,17:18:00,1707441480,17.3,9.72,1,1,1,1,-5,-4,,,,,,8,7.6,7,6,,,,
2024-02-07,4,0.11,0.25,-3.5,,-3,100,81,77,54,-1.5,-3.1,-3.2,-4.8,9,2.27,4.5,0,,,101.13,100.82,100.87,100.61,93.3,93,93.06,92.82,24100,24100,24100,24100,2,1.4,1.5,1,17.8,0,0,0,0,0.9,0,1,3,07:37:00,1707320220,7.62,17:16:00,1707354960,17.27,9.65,1,1,2,3,-2,-2,,,,,,8,2,4,0,,,,
2024-02-06,6,-0.43,1.14,-3.7,,,100,83.7,75.5,51,-2.3,-3.2,-3,-3.8,9,2.91,4.5,0,,,100.94,100.74,100.73,100.51,93.1,92.92,92.92,92.75,32200,24836.4,28150,24100,4,1.5,2.5,1,16.9,0,0,0,0,0,,,5,07:38:00,1707233880,7.63,17:14:00,1707268440,17.23,9.6,1,1,2,3,-4,-1,,,,,,8,1.5,4,0,,,,
2024-02-05,3.5,-0.6,0,-3.5,,-5,90,77.2,71,52,-2.5,-4.3,-4,-5.6,4,2.18,2,0,,,100.81,100.71,100.68,100.55,92.98,92.89,92.88,92.77,24100,24100,24100,24100,3,1.9,2.3,1.6,18,0,0,0,0,0,0,0,4,07:40:00,1707147600,7.67,17:13:00,1707181980,17.22,9.55,1,1,3,3,-6,-4,,,,,,8,6.4,5,2,,,,
2024-02-04,4,-0.21,1,-2,,,100,83.6,77,54,-0.5,-3,-2.8,-5.1,9,2.64,4.5,0,,,101.98,101.5,101.42,100.86,94.09,93.63,93.55,93.02,24100,24100,24100,24100,2.2,1.6,1.6,1,17,0,0,0,0,0,0,0,4,07:42:00,1707061320,7.7,17:11:00,1707095460,17.18,9.48,1,1,3,3,-4,-4,,,,,,8,7.8,7,6,,,,
2024-02-03,6,2.06,3.5,1,,,100,95.7,85.5,71,3.6,1.4,1.1,-1.3,0,0,0,0,,,101.99,101.71,101.64,101.3,94.09,93.86,93.79,93.49,24100,20445.5,13650,3200,2,1.2,1.5,1,14.5,0,0,0,0,0,0,0,5,07:43:00,1706974980,7.72,17:09:00,1707008940,17.15,9.43,1,1,5,5,-1,0,,,,,,8,5.7,6,4,,,,
2024-02-02,5,3.24,3.25,1.5,,,99,97.3,95,91,5.4,2.8,3.4,1.4,,,,,,,101.27,100.62,100.68,100.1,93.46,92.85,92.92,92.38,,,,,2,1.3,1.5,1,14.8,0,0,0,0,0,0,0,0,07:45:00,1706888700,7.75,17:08:00,1706922480,17.13,9.38,,,5,5,1,1,,,,,,,,,,,,,
2024-02-01,5.5,3.34,3.75,2,,,100,99.4,99.5,99,5.3,3.2,3.8,2.2,0,0,0,0,,,100.1,99.9,99.94,99.78,92.38,92.2,92.23,92.08,24100,20900,16100,8100,2,1.3,1.5,1,14.2,0,0,0,0,3,3,0,11,07:46:00,1706802360,7.77,17:06:00,1706835960,17.1,9.33,,,6,6,2,2,,,,,,8,8,8,8,,,,
2024-01-31,4.5,3.17,3.25,2,,,100,99.3,99.5,99,4.4,3,3.4,2.4,0,0,0,0,,,100.52,100.06,100.17,99.83,92.78,92.35,92.45,92.12,24100,12850,12850,1600,2,1.2,1.5,1,14.8,0,0,0,0,10,10,0,12,07:47:00,1706716020,7.78,17:04:00,1706749440,17.07,9.28,,,8,8,3,3,,,,,,8,8,8,8,,,,
2024-01-30,6,4.38,4,2,,,100,98.2,96.5,93,6.8,4.1,4.3,1.8,4,0.36,2,0,,,101.86,101.35,101.19,100.51,94.01,93.56,93.39,92.78,24100,23954.5,23300,22500,2,1.3,1.5,1,14,0,0,0,0,9.2,9.2,0,15,07:49:00,1706629740,7.82,17:02:00,1706662920,17.03,9.22,1,1,8,8,4,4,,,,,,8,8,8,8,,,,
2024-01-29,7.5,3.1,4.5,1.5,,,100,99.2,98,96,7.6,3,4.8,1.9,0,0,0,0,,,101.83,101.54,101.41,100.99,93.99,93.71,93.59,93.2,24100,21790,12550,1000,2,1.2,1.5,1,13.5,0,0,0,0,38,38,0,23,07:50:00,1706543400,7.83,17:01:00,1706576460,17.02,9.18,,,9,9,4,6,,,,,,8,8,8,8,,,,
2024-01-28,6,2.62,3.5,1,,,100,99.2,99,98,5.8,2.5,3.3,0.8,4,0.36,2,0,,,102.24,102.02,102.04,101.85,94.37,94.15,94.17,93.97,24100,16936.4,13650,3200,1,1,1,1,14.5,0,0,0,0,21.6,21.6,0,26,07:52:00,1706457120,7.87,16:59:00,1706489940,16.98,9.12,1,1,7,7,4,7,,,,,,8,7.4,7,6,,,,
2024-01-27,4,1.89,2.5,1,,,100,99.1,99,98,3.6,1.8,2.1,0.6,4,0.36,2,0,,,101.91,101.77,101.75,101.58,94.02,93.9,93.88,93.75,24100,12590.9,13650,3200,2,1.2,1.5,1,15.5,0,0,0,0,29,29,0,28,07:53:00,1706370780,7.88,16:57:00,1706403420,16.95,9.07,,,6,6,4,5,,,,,,8,8,8,8,,,,
2024-01-26,4.2,1.77,2.45,0.7,,,99,97.9,97.5,96,3.4,1.5,2,0.6,,,,,,,102.11,101.97,101.92,101.74,94.21,94.07,94.03,93.85,,,,,2,1.2,1.5,1,15.6,0,0,0,0,6.4,,,28,07:54:00,1706284440,7.9,16:56:00,1706316960,16.93,9.03,,,4,4,2,3,,,,,,,,,,,,,
