"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2387488","","","","0"
"2018","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2458662","","","","0"
"2019","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2516589","","","","0"
"2020","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2565102","","","","0"
"2021","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2612928","","","","0"
"2022","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2645525","","","","0"
"2023","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2682564","","","","0"
"1990","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1072184","","","","0"
"1991","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1086077","","","","0"
"1992","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1089479","","","","0"
"1993","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1098424","","","","0"
"1994","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1102407","","","","0"
"1995","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1111958","","","","0"
"1996","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1122616","","","","0"
"1997","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1136527","","","","0"
"1998","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1143492","","","","0"
"1999","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1144643","","","","0"
"2000","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1141975","","","","0"
"2001","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1142022","","","","0"
"2002","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1140929","","","","0"
"2003","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1149245","","","","0"
"2004","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1171532","","","","0"
"2005","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1194141","","","","0"
"2006","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1235105","","","","0"
"2007","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1284540","","","","0"
"2008","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1343881","","","","0"
"2009","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1404407","","","","0"
"2010","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1464190","","","","0"
"2011","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1531972","","","","0"
"2012","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1644537","","","","0"
"2013","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1740936","","","","0"
"2014","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1822416","","","","0"
"2015","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1902798","","","","0"
"2016","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1969001","","","","0"
"2017","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","1993484","","","","0"
"2018","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","2031297","","","","0"
"2019","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","2091884","","","","0"
"2020","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","2161130","","","","0"
"2021","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","2226492","","","","0"
"2022","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","2304706","","","","0"
"2023","Canada","2016A000011124","Total - gender","65 to 69 years","Persons","249","units","0","v466935","1.1.85","2381063","","","","0"
"1990","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","799619","","","","0"
"1991","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","834625","","","","0"
"1992","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","873963","","","","0"
"1993","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","908621","","","","0"
"1994","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","941749","","","","0"
"1995","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","956520","","","","0"
"1996","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","966526","","","","0"
"1997","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","973088","","","","0"
"1998","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","984652","","","","0"
"1999","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","991736","","","","0"
"2000","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1005025","","","","0"
"2001","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1019563","","","","0"
"2002","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1033204","","","","0"
"2003","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1040506","","","","0"
"2004","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1043427","","","","0"
"2005","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1043612","","","","0"
"2006","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1046463","","","","0"
"2007","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1048999","","","","0"
"2008","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1061350","","","","0"
"2009","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1086717","","","","0"
"2010","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1114554","","","","0"
"2011","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1152876","","","","0"
"2012","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1194020","","","","0"
"2013","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1248131","","","","0"
"2014","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1303894","","","","0"
"2015","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1357604","","","","0"
"2016","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1422775","","","","0"
"2017","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1532211","","","","0"
"2018","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1623616","","","","0"
"2019","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1705206","","","","0"
"2020","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1784158","","","","0"
"2021","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1845779","","","","0"
"2022","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1870983","","","","0"
"2023","Canada","2016A000011124","Total - gender","70 to 74 years","Persons","249","units","0","v466938","1.1.86","1912789","","","","0"
"1990","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","609216","","","","0"
"1991","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","622563","","","","0"
"1992","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","632467","","","","0"
"1993","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","636933","","","","0"
"1994","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","640148","","","","0"
"1995","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","659681","","","","0"
"1996","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","689066","","","","0"
"1997","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","723965","","","","0"
"1998","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","756789","","","","0"
"1999","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","787872","","","","0"
"2000","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","804913","","","","0"
"2001","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","818923","","","","0"
"2002","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","828901","","","","0"
"2003","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","842260","","","","0"
"2004","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","851039","","","","0"
"2005","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","863346","","","","0"
"2006","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","877367","","","","0"
"2007","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","891488","","","","0"
"2008","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","901688","","","","0"
"2009","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","907701","","","","0"
"2010","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","913295","","","","0"
"2011","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","918922","","","","0"
"2012","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","925106","","","","0"
"2013","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","939223","","","","0"
"2014","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","961506","","","","0"
"2015","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","982945","","","","0"
"2016","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","1014229","","","","0"
"2017","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","1056966","","","","0"
"2018","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","1108116","","","","0"
"2019","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","1162495","","","","0"
"2020","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","1213690","","","","0"
"2021","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","1272339","","","","0"
"2022","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","1373523","","","","0"
"2023","Canada","2016A000011124","Total - gender","75 to 79 years","Persons","249","units","0","v466941","1.1.87","1459513","","","","0"
"1990","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","367289","","","","0"
"1991","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","382053","","","","0"
"1992","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","397410","","","","0"
"1993","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","413158","","","","0"
"1994","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","430370","","","","0"
"1995","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","447593","","","","0"
"1996","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","457253","","","","0"
"1997","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","465177","","","","0"
"1998","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","469348","","","","0"
"1999","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","475350","","","","0"
"2000","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","495386","","","","0"
"2001","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","523139","","","","0"
"2002","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","554253","","","","0"
"2003","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","583255","","","","0"
"2004","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","610758","","","","0"
"2005","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","628493","","","","0"
"2006","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","643365","","","","0"
"2007","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","650756","","","","0"
"2008","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","661820","","","","0"
"2009","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","671003","","","","0"
"2010","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","685011","","","","0"
"2011","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","700691","","","","0"
"2012","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","714337","","","","0"
"2013","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","723694","","","","0"
"2014","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","730735","","","","0"
"2015","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","734960","","","","0"
"2016","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","742361","","","","0"
"2017","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","750000","","","","0"
"2018","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","763954","","","","0"
"2019","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","786478","","","","0"
"2020","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","810325","","","","0"
"2021","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","841433","","","","0"
"2022","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","876153","","","","0"
"2023","Canada","2016A000011124","Total - gender","80 to 84 years","Persons","249","units","0","v466944","1.1.88","918411","","","","0"
"1990","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","186276","","","","0"
"1991","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","192155","","","","0"
"1992","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","199202","","","","0"
"1993","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","206595","","","","0"
"1994","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","214083","","","","0"
"1995","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","222068","","","","0"
"1996","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","231968","","","","0"
"1997","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","240548","","","","0"
"1998","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","250718","","","","0"
"1999","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","262333","","","","0"
"2000","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","275409","","","","0"
"2001","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","283959","","","","0"
"2002","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","291106","","","","0"
"2003","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","296519","","","","0"
"2004","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","303293","","","","0"
"2005","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","320466","","","","0"
"2006","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","344890","","","","0"
"2007","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","366952","","","","0"
"2008","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","386560","","","","0"
"2009","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","405528","","","","0"
"2010","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","417861","","","","0"
"2011","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","426501","","","","0"
"2012","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","437096","","","","0"
"2013","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","448374","","","","0"
"2014","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","457552","","","","0"
"2015","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","467131","","","","0"
"2016","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","480565","","","","0"
"2017","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","492635","","","","0"
"2018","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","501535","","","","0"
"2019","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","509176","","","","0"
"2020","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","514268","","","","0"
"2021","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","521396","","","","0"
"2022","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","528278","","","","0"
"2023","Canada","2016A000011124","Total - gender","85 to 89 years","Persons","249","units","0","v466947","1.1.89","540554","","","","0"
"1991","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","","..","","","0"
"1992","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","","..","","","0"
"1993","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","","..","","","0"
"1994","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","","..","","","0"
"1995","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","","..","","","0"
"1996","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","","..","","","0"
"1997","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","","..","","","0"
"1998","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","","..","","","0"
"1999","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","","..","","","0"
"2000","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","101285","","","","0"
"2001","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","105768","","","","0"
"2002","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","111008","","","","0"
"2003","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","117128","","","","0"
"2004","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","123265","","","","0"
"2005","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","129388","","","","0"
"2006","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","135100","","","","0"
"2007","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","139558","","","","0"
"2008","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","143766","","","","0"
"2009","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","149284","","","","0"
"2010","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","161673","","","","0"
"2011","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","175029","","","","0"
"2012","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","188023","","","","0"
"2013","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","198532","","","","0"
"2014","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","208822","","","","0"
"2015","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","214913","","","","0"
"2016","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","223084","","","","0"
"2017","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","228108","","","","0"
"2018","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","233776","","","","0"
"2019","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","239644","","","","0"
"2020","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","246060","","","","0"
"2021","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","255977","","","","0"
"2022","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","262191","","","","0"
"2023","Canada","2016A000011124","Total - gender","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","266869","","","","0"
"1991","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","","..","","","0"
"1992","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","","..","","","0"
"1993","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","","..","","","0"
"1994","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","","..","","","0"
"1995","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","","..","","","0"
"1996","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","","..","","","0"
"1997","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","","..","","","0"
"1998","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","","..","","","0"
"1999","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","","..","","","0"
"2000","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","23867","","","","0"
"2001","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","24925","","","","0"
"2002","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","26065","","","","0"
"2003","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","27606","","","","0"
"2004","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","28514","","","","0"
"2005","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","29976","","","","0"
"2006","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","32134","","","","0"
"2007","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","34059","","","","0"
"2008","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","36468","","","","0"
"2009","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","38817","","","","0"
"2010","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","41424","","","","0"
"2011","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","43133","","","","0"
"2012","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","45009","","","","0"
"2013","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","46795","","","","0"
"2014","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","49353","","","","0"
"2015","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","53447","","","","0"
"2016","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","59038","","","","0"
"2017","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","63228","","","","0"
